ticker,type,data_points,daily_return_fractal_dimension,daily_return_std_dev,daily_return_kurtosis,daily_return_ki_resonance_score,daily_return_fundamental_freq,volatility_fractal_dimension,volatility_std_dev,volatility_kurtosis,volatility_ki_resonance_score,volatility_fundamental_freq,normalized_volume_fractal_dimension,normalized_volume_std_dev,normalized_volume_kurtosis,normalized_volume_ki_resonance_score,normalized_volume_fundamental_freq,zscore_daily_return_fractal_dimension,zscore_daily_return_std_dev,zscore_daily_return_kurtosis,zscore_daily_return_fundamental_freq,zscore_volatility_fractal_dimension,zscore_volatility_std_dev,zscore_volatility_kurtosis,zscore_volatility_fundamental_freq,zscore_normalized_volume_fractal_dimension,zscore_normalized_volume_std_dev,zscore_normalized_volume_kurtosis,zscore_normalized_volume_fundamental_freq
banr.us,Stocks,1604,0.169025,0.017838,7.671085,0.816916,0.109170,0.292405,0.464163,10.523639,0.000000,0.001870,0.380247,0.769777,53.315089,0.780880,0.004364,-0.012115,-0.013780,-0.145549,-1.214176,-0.428637,-0.012311,-0.347726,-0.226236,-0.444568,-0.748350,-0.528704,-0.290182
banx.us,Stocks,1011,0.160912,0.012317,5.724528,0.832250,0.328713,0.285639,0.238111,16.093817,0.000000,0.007913,0.469194,1.103524,297.953244,0.000000,0.007913,-0.015684,-0.014555,-0.153349,0.378298,-0.465937,-0.012312,-0.322189,-0.093643,0.417627,-0.340288,1.276935,-0.217522
bap.us,Stocks,3200,0.277128,0.019703,10.475789,0.000000,0.282588,0.395745,1.269230,25.033689,0.000000,0.000937,0.391399,0.746289,48.442202,0.000000,0.001563,0.035440,-0.013518,-0.134309,0.043729,0.141127,-0.012307,-0.281203,-0.246705,-0.336470,-0.777067,-0.564670,-0.347541
bas.us,Stocks,3002,0.114239,0.054292,60.076832,0.847805,0.458181,0.291575,310.836099,7.358168,0.000000,0.001332,0.733988,1.607907,1119.233493,0.000000,0.001332,-0.036215,-0.008660,0.064468,1.317404,-0.433212,-0.010925,-0.362239,-0.238039,2.984347,0.276404,7.338687,-0.352251
basi.us,Stocks,2944,0.351389,0.059593,25.131789,0.000000,0.408427,0.353769,0.189102,17.306859,0.000000,0.001359,0.581182,2.728934,150.049533,0.000000,0.008152,0.068107,-0.007916,-0.075574,0.956510,-0.090305,-0.012312,-0.316628,-0.237463,1.503151,1.647047,0.185279,-0.212625
batra.us,Stocks,398,0.130492,0.019446,9.192843,0.000000,0.231738,0.446306,0.833990,298.525361,0.000000,0.005025,0.245018,0.867138,24.448024,0.000000,0.010050,-0.029066,-0.013554,-0.139450,-0.325119,0.419894,-0.012309,0.972666,-0.157011,-1.755380,-0.629309,-0.741768,-0.173764
batrk.us,Stocks,398,0.136376,0.018855,10.809159,0.000000,0.231738,0.345382,0.475755,140.877692,0.804199,0.012563,0.287535,0.866985,53.102491,0.000000,0.007538,-0.026478,-0.013637,-0.132973,-0.325119,-0.136548,-0.012311,0.249904,0.008388,-1.343253,-0.629496,-0.530273,-0.225206
bax.us,Stocks,9043,0.417440,0.017724,17.907450,0.000000,0.154722,0.431993,0.289517,18.308458,0.000000,0.000553,0.574513,0.717396,166.471416,0.000000,0.007298,0.097163,-0.013796,-0.104526,-0.883759,0.340979,-0.012312,-0.312036,-0.255144,1.438513,-0.812394,0.306487,-0.230104
bb.us,Stocks,4715,0.172894,0.043462,15.375828,0.864699,0.197921,0.452569,1.508864,18.053336,0.000000,0.001060,0.450766,0.827539,66.202747,0.622928,0.015907,-0.010413,-0.010181,-0.114672,-0.570413,0.454422,-0.012306,-0.313205,-0.244007,0.238994,-0.677726,-0.433582,-0.053859
bbby.us,Stocks,6406,0.322669,0.026829,10.867213,0.873208,0.254645,0.544619,0.607370,88.604119,0.000000,0.000937,0.396676,0.713473,62.212679,0.540456,0.015923,0.055473,-0.012517,-0.132740,-0.158962,0.961941,-0.012310,0.010247,-0.246724,-0.285313,-0.817191,-0.463032,-0.053534
bbc.us,Stocks,729,0.139564,0.024984,4.129663,0.000000,0.170330,0.249117,0.506554,10.791267,0.843240,0.006859,0.282048,0.967549,21.702483,0.000000,0.012346,-0.025075,-0.012776,-0.159741,-0.770550,-0.667301,-0.012311,-0.346499,-0.116777,-1.396436,-0.506540,-0.762032,-0.126767
bbd.us,Stocks,3201,0.349442,0.029683,16.431912,0.000000,0.312188,0.295146,0.121244,10.986861,0.000000,0.000625,0.282672,0.434466,8.223258,0.588687,0.007185,0.067250,-0.012116,-0.110439,0.258429,-0.413525,-0.012313,-0.345603,-0.253567,-1.390386,-1.158323,-0.861520,-0.232421
bbdo.us,Stocks,1149,0.152455,0.041940,6.664156,0.000000,0.391115,0.278563,0.253677,8.410951,0.000000,0.003481,0.430557,2.048460,80.254055,0.000000,0.009574,-0.019404,-0.010395,-0.149584,0.830937,-0.504953,-0.012312,-0.357412,-0.190887,0.043103,0.815055,-0.329871,-0.183524
bbf.us,Stocks,3197,0.389591,0.011473,83.748775,0.000000,0.047872,0.399717,0.104098,47.668263,0.770644,0.000938,0.299711,0.784655,12.831960,0.781127,0.009384,0.084912,-0.014673,0.159334,-1.658806,0.163028,-0.012313,-0.177431,-0.246686,-1.225229,-0.730159,-0.827504,-0.187409
bbg.us,Stocks,3201,0.172111,0.038864,8.901700,0.000000,0.211875,0.319494,0.679436,8.313382,0.000000,0.001250,0.413121,0.607899,73.264664,0.673847,0.004374,-0.010758,-0.010827,-0.140617,-0.469197,-0.279280,-0.012310,-0.357860,-0.239856,-0.125906,-0.946273,-0.381459,-0.289986
bbgi.us,Stocks,3072,0.206420,0.056525,23.731595,0.926798,0.458483,0.389996,0.272752,21.333330,0.000000,0.000977,0.646856,2.598648,258.346087,0.613252,0.008138,0.004335,-0.008346,-0.081186,1.319595,0.109432,-0.012312,-0.298168,-0.245848,2.139753,1.487751,0.984600,-0.212914
bbk.us,Stocks,3201,0.127801,0.011059,39.231608,2.497075,0.047813,0.363955,0.098944,25.719819,0.385785,0.000937,0.417993,0.825392,50.167013,0.934718,0.005936,-0.030250,-0.014732,-0.019069,-1.659240,-0.034145,-0.012313,-0.278057,-0.246712,-0.078682,-0.680351,-0.551940,-0.258006
bbl.us,Stocks,3201,0.144155,0.027143,8.894359,0.950496,0.117188,0.303813,0.533522,8.695446,0.424625,0.003124,0.360845,0.611827,27.627419,0.000000,0.002812,-0.023056,-0.012473,-0.140646,-1.156022,-0.365735,-0.012311,-0.356108,-0.198726,-0.632638,-0.941470,-0.718301,-0.321967
bbn.us,Stocks,1813,0.135014,0.007661,10.698564,0.000000,0.178808,0.385513,0.109120,74.640581,0.000000,0.001103,0.322131,0.587928,18.972966,0.000000,0.007722,-0.027076,-0.015209,-0.133416,-0.709052,0.084715,-0.012313,-0.053772,-0.243070,-1.007903,-0.970690,-0.782178,-0.221432
bbox.us,Stocks,3201,0.371225,0.029487,27.120951,0.799076,0.493750,0.348078,0.504760,19.423787,0.000000,0.001562,0.454819,0.778498,122.457665,0.729189,0.031553,0.076833,-0.012144,-0.067603,1.575410,-0.121685,-0.012311,-0.306922,-0.233001,0.278280,-0.737687,-0.018373,0.266475
bbrg.us,Stocks,1775,0.344712,0.027314,18.797476,0.914778,0.494363,0.299835,0.348795,13.514183,0.000000,0.001127,0.443596,1.029087,134.615918,0.772705,0.006761,0.065170,-0.012449,-0.100959,1.579857,-0.387672,-0.012312,-0.334016,-0.242552,0.169498,-0.431299,0.071366,-0.241116
bbsi.us,Stocks,3201,0.373487,0.032148,56.733950,0.000000,0.353125,0.426476,1.056341,46.164926,0.000000,0.001250,0.536294,1.201260,241.056588,0.000000,0.008122,0.077828,-0.011770,0.051072,0.555373,0.310559,-0.012308,-0.184323,-0.239856,1.068043,-0.220790,0.856989,-0.213233
bbt.us,Stocks,6961,0.130816,0.020350,19.730876,3.703947,0.303017,0.476238,0.451867,36.132981,0.000000,0.000431,0.686734,0.824209,770.625002,0.746285,0.008619,-0.028923,-0.013427,-0.097219,0.191912,0.584923,-0.012311,-0.230316,-0.257820,2.526307,-0.681797,4.765657,-0.203058
bbt_d.us,Stocks,1391,0.167525,0.005853,11.772626,0.000000,0.126619,0.379090,0.132818,72.542948,0.000000,0.001438,0.308283,0.796709,22.515993,0.000000,0.001438,-0.012775,-0.015463,-0.129112,-1.087612,0.049301,-0.012312,-0.063388,-0.235727,-1.142140,-0.715421,-0.756028,-0.350094
bbt_e.us,Stocks,1330,0.149629,0.006273,11.670329,0.866637,0.126411,0.346491,0.138615,42.563391,0.000000,0.001504,0.331257,0.689895,39.348581,0.000000,0.003008,-0.020647,-0.015404,-0.129522,-1.089120,-0.130431,-0.012312,-0.200835,-0.234280,-0.919446,-0.846019,-0.631789,-0.317956
bbt_f.us,Stocks,1267,0.131521,0.006669,12.180620,0.000000,0.015798,0.289165,0.128775,18.029736,0.451885,0.004736,0.344382,0.822862,70.456802,1.355071,0.003946,-0.028613,-0.015348,-0.127477,-1.891462,-0.446497,-0.012313,-0.313313,-0.163364,-0.792217,-0.683444,-0.402184,-0.298735
bbt_g.us,Stocks,1142,0.138169,0.006956,11.173606,0.835678,0.129711,0.285507,0.143415,19.847118,0.000000,0.002627,0.232076,0.598067,11.207174,0.000000,0.004378,-0.025689,-0.015308,-0.131512,-1.065183,-0.466666,-0.012312,-0.304981,-0.209633,-1.880836,-0.958294,-0.839497,-0.289891
bbt_h.us,Stocks,422,0.226963,0.005402,20.134610,0.000000,0.016627,0.279718,0.125229,35.624267,0.931863,0.087678,0.236694,0.588764,13.337912,0.000000,0.004739,0.013372,-0.015526,-0.095601,-1.885447,-0.498583,-0.012313,-0.232648,1.656628,-1.836069,-0.969668,-0.823770,-0.282499
bbu.us,Stocks,353,0.124619,0.017121,7.063932,0.000000,0.051136,0.208712,0.285814,12.183041,0.000000,0.056657,0.543075,3.465962,291.918194,0.000000,0.005666,-0.031650,-0.013880,-0.147982,-1.635130,-0.890075,-0.012312,-0.340119,0.975948,1.133777,2.548187,1.232391,-0.263532
bbva.us,Stocks,3201,0.140958,0.025056,9.653226,0.000000,0.301250,0.377738,0.124949,21.408919,0.000000,0.002812,0.499866,0.978307,150.136594,0.000000,0.006248,-0.024462,-0.012766,-0.137605,0.179093,0.041845,-0.012313,-0.297821,-0.205581,0.714934,-0.493387,0.185922,-0.251610
bbw.us,Stocks,3201,0.193352,0.036522,14.374225,0.000000,0.419063,0.422888,0.405510,34.013335,0.000000,0.000937,0.429752,1.070392,84.666206,1.771223,0.007498,-0.001414,-0.011156,-0.118686,1.033657,0.290781,-0.012311,-0.240034,-0.246712,0.035300,-0.380797,-0.297306,-0.226025
bby.us,Stocks,8211,0.318557,0.033860,14.129764,0.000000,0.490134,0.708586,0.657432,770.093630,0.000000,0.000487,0.547025,0.919336,129.636773,0.000000,0.004872,0.053664,-0.011530,-0.119665,1.549181,1.865967,-0.012310,3.134650,-0.256587,1.172064,-0.565488,0.034615,-0.279793
bc.us,Stocks,9042,0.296822,0.028121,30.523807,0.000000,0.249751,0.408142,0.437335,19.591479,0.000000,0.000442,0.646831,0.831239,316.051131,0.000000,0.031741,0.044103,-0.012335,-0.053966,-0.194459,0.209477,-0.012311,-0.306153,-0.257569,2.139511,-0.673202,1.410513,0.270327
bcbp.us,Stocks,2773,0.136228,0.022720,12.718371,0.860980,0.452742,0.427112,0.220535,38.916420,0.000000,0.001082,0.534524,1.933194,135.539095,0.000000,0.008655,-0.026543,-0.013094,-0.125322,1.277953,0.314071,-0.012312,-0.217555,-0.243537,1.050881,0.674122,0.078180,-0.202332
bcc.us,Stocks,1202,0.344846,0.024122,24.067631,1.426244,0.155704,0.265725,0.463587,15.706249,0.000000,0.001664,0.360882,0.924130,81.541691,0.000000,0.007488,0.065229,-0.012897,-0.079839,-0.876642,-0.575733,-0.012311,-0.323966,-0.230766,-0.632275,-0.559627,-0.320368,-0.226233
bce.us,Stocks,3201,0.447988,0.015093,93.249769,0.000000,0.282500,0.509679,0.277407,182.990466,0.000000,0.000625,0.468667,0.826824,187.354210,0.585886,0.002499,0.110601,-0.014165,0.197410,0.043088,0.769299,-0.012312,0.442977,-0.253567,0.412516,-0.678600,0.460619,-0.328363
bcei.us,Stocks,1485,0.147781,0.065127,20.262485,0.000000,0.105121,0.276438,102.939612,6.496385,0.789854,0.004714,0.407955,1.177699,107.935695,0.000000,0.006061,-0.021460,-0.007138,-0.095088,-1.243546,-0.516668,-0.011853,-0.366190,-0.163842,-0.175985,-0.249596,-0.125557,-0.255447
bch.us,Stocks,3196,0.409942,0.019209,25.280079,0.000000,0.277621,0.333698,0.653225,7.964512,0.000000,0.001252,0.503972,1.243008,143.516086,0.000000,0.006571,0.093864,-0.013587,-0.074980,0.007700,-0.200965,-0.012310,-0.359459,-0.239814,0.754731,-0.169745,0.137057,-0.245003
bcli.us,Stocks,786,0.345093,0.043800,47.260839,0.831603,0.242038,0.304177,0.143763,26.218925,0.000000,0.003817,0.494526,3.104630,150.538981,0.000000,0.027990,0.065337,-0.010134,0.013108,-0.250405,-0.363728,-0.012312,-0.275769,-0.183525,0.663175,2.106398,0.188892,0.193530
bco.us,Stocks,3201,0.144168,0.020982,12.034671,0.843594,0.152812,0.424069,0.516895,59.939830,0.000000,0.000937,0.410714,0.764699,74.078634,0.000000,0.031865,-0.023050,-0.013338,-0.128061,-0.897613,0.297288,-0.012311,-0.121170,-0.246712,-0.149242,-0.754558,-0.375451,0.272871
bcom.us,Stocks,2054,0.266272,0.046845,11.240836,0.808884,0.285923,0.637186,0.581788,567.633707,0.000000,0.000974,0.399109,1.586958,40.398060,0.612045,0.007790,0.030664,-0.009706,-0.131243,0.067917,1.472304,-0.012310,2.206438,-0.245911,-0.261737,0.250791,-0.624043,-0.220046
bcor.us,Stocks,3201,0.124528,0.027947,29.518602,0.000000,0.261875,0.364383,0.256284,29.124121,0.000000,0.000937,0.386121,0.896045,68.047525,0.772506,0.015933,-0.031690,-0.012360,-0.057994,-0.106517,-0.031788,-0.012312,-0.262449,-0.246712,-0.387631,-0.593966,-0.419966,-0.053330
bcov.us,Stocks,1444,0.272710,0.035055,23.559740,0.864039,0.184338,0.328685,0.372241,18.633388,0.000000,0.002770,0.400140,1.133581,113.071402,0.000000,0.008310,0.033496,-0.011362,-0.081875,-0.668938,-0.228606,-0.012311,-0.310546,-0.206493,-0.251742,-0.303539,-0.087651,-0.209388
bcpc.us,Stocks,3201,0.184255,0.023099,9.757121,0.860919,0.260313,0.344996,0.815755,15.180053,0.000000,0.002812,0.474003,0.780477,190.873158,0.774532,0.002499,-0.005416,-0.013041,-0.137189,-0.117851,-0.138678,-0.012309,-0.326378,-0.205581,0.464236,-0.735267,0.486592,-0.328363
bcr.us,Stocks,8724,0.181904,0.018347,12.042658,0.948584,0.117047,0.428338,1.093458,17.504014,0.000000,0.000459,0.524025,0.823331,112.980935,0.794497,0.007680,-0.006450,-0.013708,-0.128029,-1.157042,0.320830,-0.012308,-0.315724,-0.257216,0.949113,-0.682871,-0.088319,-0.222293
bcrh.us,Stocks,1012,0.255085,0.014658,16.410085,0.833921,0.302671,0.303774,0.206591,30.183757,0.000000,0.006917,0.334808,1.057930,45.194053,0.590560,0.004941,0.025743,-0.014226,-0.110527,0.189398,-0.365950,-0.012312,-0.257591,-0.115498,-0.885024,-0.396034,-0.588644,-0.278376
bcrx.us,Stocks,3201,0.134124,0.053957,34.466824,0.908848,0.491250,0.367514,0.325570,15.562923,0.000000,0.000937,0.643694,1.943245,316.087735,0.000000,0.003124,-0.027468,-0.008707,-0.038164,1.557276,-0.014523,-0.012312,-0.324623,-0.246712,2.109104,0.686411,1.410783,-0.315571
bcs.us,Stocks,3201,0.367259,0.035827,54.103077,0.000000,0.382500,0.454463,0.351220,45.578627,0.000000,0.006873,0.507799,0.823474,202.430514,0.763176,0.004998,0.075088,-0.011253,0.040529,0.768448,0.464867,-0.012312,-0.187011,-0.116466,0.791834,-0.682696,0.571895,-0.277194
bcs_d.us,Stocks,1819,0.096771,0.007623,81.617756,0.856191,0.496150,0.421678,0.166115,70.555386,0.000000,0.001100,0.360941,0.798479,59.060054,0.725322,0.009346,-0.043900,-0.015214,0.150794,1.592816,0.284107,-0.012312,-0.072501,-0.243150,-0.631704,-0.713257,-0.486301,-0.188187
bctf.us,Stocks,586,0.256821,0.024786,42.116312,0.779119,0.165812,0.240139,0.136419,24.405270,0.000000,0.006826,0.446584,2.210092,177.776266,0.000000,0.005119,0.026506,-0.012804,-0.007509,-0.803320,-0.716801,-0.012312,-0.284084,-0.117496,0.198461,1.012676,0.389926,-0.274716
bcv.us,Stocks,3201,0.356201,0.010063,30.920632,0.000000,0.240313,0.473033,0.146955,99.579021,0.000000,0.000625,0.525609,1.120446,178.233025,0.755022,0.008435,0.070224,-0.014871,-0.052376,-0.262923,0.567254,-0.012312,0.060563,-0.253567,0.964472,-0.319598,0.393297,-0.206837
bcv_a.us,Stocks,274,0.140516,0.005804,4.709127,0.000000,0.307692,0.239352,0.223640,19.315242,0.000000,0.302920,0.259915,0.764054,20.550309,0.000000,0.007299,-0.024656,-0.015470,-0.157419,0.225823,-0.721140,-0.012312,-0.307420,6.379663,-1.610978,-0.755346,-0.770536,-0.230087
bcx.us,Stocks,1664,0.346846,0.012405,14.693501,0.958922,0.108238,0.426844,0.094645,87.394061,0.845326,0.003606,0.345390,0.576739,35.824025,0.000000,0.003606,0.066108,-0.014543,-0.117406,-1.220937,0.312588,-0.012313,0.004699,-0.188155,-0.782447,-0.984370,-0.657803,-0.305708
bdc.us,Stocks,3201,0.174071,0.027734,12.834810,0.813357,0.312188,0.347794,0.814597,22.705424,0.000000,0.000625,0.466709,0.649890,146.649546,0.000000,0.007810,-0.009896,-0.012390,-0.124855,0.258429,-0.123250,-0.012309,-0.291877,-0.253567,0.393533,-0.894932,0.160184,-0.219629
bdc_b.us,Stocks,315,0.128537,0.016213,5.798029,0.000000,0.398089,0.188185,1.234256,9.031186,0.000000,0.088889,0.292390,1.601653,53.203763,0.000000,0.050794,-0.029926,-0.014008,-0.153055,0.881525,-1.003248,-0.012308,-0.354569,1.683204,-1.296188,0.268758,-0.529526,0.660414
bdge.us,Stocks,3040,0.310859,0.020634,10.827457,0.860120,0.255347,0.365512,0.371519,12.297926,0.000000,0.000658,0.719146,1.856682,594.766414,0.000000,0.007895,0.050278,-0.013387,-0.132899,-0.153868,-0.025561,-0.012311,-0.339592,-0.252840,2.840479,0.580573,3.467670,-0.217895
bdj.us,Stocks,3075,0.144300,0.013852,17.873399,2.816799,0.410215,0.451875,0.082023,72.824872,0.000000,0.001301,0.354960,0.487422,38.767169,0.000000,0.004553,-0.022992,-0.014339,-0.104663,0.969479,0.450597,-0.012313,-0.062096,-0.238733,-0.689678,-1.093576,-0.636080,-0.286317
bdl.us,Stocks,2355,0.176287,0.031736,20.629782,0.000000,0.054376,0.418402,0.679590,35.812000,0.996781,0.002123,0.539691,2.181022,126.242084,0.000000,0.005945,-0.008921,-0.011828,-0.093616,-1.611635,0.266048,-0.012310,-0.231788,-0.220689,1.100969,0.977133,0.009560,-0.257818
bdn.us,Stocks,3201,0.132227,0.027058,21.921391,0.821272,0.298438,0.463586,0.206609,52.250593,0.849953,0.002499,0.368979,0.615814,35.166066,0.761710,0.011559,-0.028302,-0.012485,-0.088440,0.158692,0.515167,-0.012312,-0.156422,-0.212436,-0.553787,-0.936595,-0.662659,-0.142876
bdr.us,Stocks,2852,0.313486,0.057130,31.779820,0.838934,0.355665,0.331296,0.083810,21.383855,0.000000,0.001052,0.574770,2.932274,207.468858,0.000000,0.035764,0.051433,-0.008261,-0.048932,0.573795,-0.214211,-0.012313,-0.297936,-0.244195,1.441001,1.895664,0.609083,0.352706
bdsi.us,Stocks,3197,0.385913,0.048765,130.461945,0.000000,0.387359,0.349592,0.231359,16.108343,0.000000,0.000626,0.584901,2.031758,244.633514,0.563837,0.005317,0.083294,-0.009436,0.346538,0.803694,-0.113338,-0.012312,-0.322122,-0.253549,1.539208,0.794633,0.883390,-0.270662
bdx.us,Stocks,8725,0.247126,0.016075,16.549189,0.000000,0.070495,0.510311,0.850719,19.501180,0.000000,0.000458,0.463069,0.648723,70.540937,0.000000,0.009398,0.022241,-0.014027,-0.109969,-1.494709,0.772782,-0.012309,-0.306567,-0.257217,0.358255,-0.896358,-0.401563,-0.187112
beat.us,Stocks,2432,0.256046,0.038088,36.671430,0.000000,0.117236,0.322800,0.558682,14.582882,0.000000,0.002467,0.560448,1.802003,274.048424,0.651719,0.007401,0.026166,-0.010936,-0.029329,-1.155672,-0.261051,-0.012311,-0.329116,-0.213141,1.302174,0.513719,1.100497,-0.227998
bebe.us,Stocks,3200,0.227712,0.039951,33.602412,0.000000,0.203814,0.357655,2.366373,12.489144,0.000000,0.001250,0.481694,1.048168,131.950849,0.000000,0.020313,0.013701,-0.010674,-0.041628,-0.527671,-0.068880,-0.012303,-0.338715,-0.239848,0.538792,-0.407970,0.051695,0.036345
becn.us,Stocks,3201,0.246806,0.025334,8.243837,2.898936,0.310312,0.358434,0.462751,26.572053,0.881863,0.000937,0.467404,0.830605,153.017870,0.711122,0.010309,0.022101,-0.012727,-0.143253,0.244829,-0.064584,-0.012311,-0.274150,-0.246712,0.400275,-0.673977,0.207188,-0.168460
bel.us,Stocks,3201,0.128790,0.032022,18.180894,0.000000,0.101250,0.368496,0.655043,16.089291,0.000000,0.003749,0.472650,0.970596,140.072519,0.000000,0.007810,-0.029815,-0.011788,-0.103430,-1.271626,-0.009108,-0.012310,-0.322210,-0.185016,0.451125,-0.502814,0.111640,-0.219629
belfa.us,Stocks,2642,0.210996,0.035281,11.232814,0.000000,0.380159,0.313454,0.555272,12.251178,0.000000,0.001514,0.598693,1.944520,227.784082,0.000000,0.008706,0.006348,-0.011330,-0.131275,0.751467,-0.312581,-0.012311,-0.339806,-0.234055,1.672895,0.687971,0.759027,-0.201295
belfb.us,Stocks,3201,0.206967,0.031775,12.207954,1.623026,0.485000,0.312370,0.531085,12.750018,0.000000,0.001250,0.314791,0.736995,27.678618,0.000000,0.031865,0.004575,-0.011822,-0.127367,1.511941,-0.318558,-0.012311,-0.337519,-0.239856,-1.079053,-0.788431,-0.717923,0.272871
bemo.us,Stocks,360,0.135955,0.007814,4.897169,0.890377,0.270195,0.226996,0.141020,14.100644,1.927933,0.016667,0.341607,2.156294,68.482806,0.000000,0.005556,-0.026663,-0.015187,-0.156665,-0.046168,-0.789264,-0.012312,-0.331327,0.098439,-0.819112,0.946899,-0.416753,-0.265788
ben.us,Stocks,8362,0.260041,0.023438,12.186228,1.787546,0.193518,0.339352,0.725884,1173.948958,0.000000,0.000478,0.588890,0.698618,192.856087,0.000000,0.004784,0.027923,-0.012993,-0.127454,-0.602355,-0.169793,-0.012310,4.986192,-0.256780,1.577869,-0.835353,0.501228,-0.281594
bep.us,Stocks,1116,0.144575,0.015312,5.142633,0.000000,0.335426,0.230703,0.262152,6.651166,0.000000,0.004480,0.366070,0.722662,87.189162,0.736379,0.028674,-0.022871,-0.014134,-0.155681,0.426992,-0.768828,-0.012312,-0.365480,-0.168966,-0.581988,-0.805956,-0.278684,0.207535
bery.us,Stocks,1285,0.151692,0.016725,10.017167,0.000000,0.246106,0.298750,0.423309,21.275947,0.000000,0.002335,0.402626,0.955322,131.196639,0.000000,0.027237,-0.019740,-0.013936,-0.136147,-0.220900,-0.393653,-0.012311,-0.298431,-0.216048,-0.227640,-0.521490,0.046128,0.178124
betr.us,Stocks,574,0.241134,0.030405,12.150975,0.000000,0.038394,0.230610,0.239327,9.376687,0.000000,0.027875,0.327242,1.039611,69.297637,0.000000,0.005226,0.019605,-0.012015,-0.127595,-1.727555,-0.769338,-0.012312,-0.352985,0.344372,-0.958357,-0.418433,-0.410739,-0.272525
bf-a.us,Stocks,1817,0.233503,0.013927,57.937058,0.933427,0.300661,0.518985,0.593792,384.722963,0.000000,0.002752,0.540047,1.275002,355.229467,0.544005,0.015960,0.016249,-0.014329,0.055893,0.174819,0.820607,-0.012310,1.367853,-0.206894,1.104419,-0.130627,1.699683,-0.052760
bf-b.us,Stocks,1819,0.151751,0.011987,6.424963,0.601969,0.300330,0.376785,0.378428,60.216519,0.000000,0.002749,0.311097,0.556827,25.006010,0.623428,0.015943,-0.019714,-0.014601,-0.150542,0.172420,0.036594,-0.012311,-0.119901,-0.206961,-1.114863,-1.008717,-0.737649,-0.053119
bfam.us,Stocks,1210,0.223952,0.013920,8.398991,0.887455,0.160463,0.265346,0.595371,18.648563,0.000000,0.031405,0.426506,1.204619,191.444931,0.749409,0.031405,0.012047,-0.014330,-0.142632,-0.842118,-0.577823,-0.012310,-0.310476,0.421840,0.003837,-0.216682,0.490812,0.263451
bfin.us,Stocks,3119,0.360309,0.021815,35.074184,2.561971,0.495831,0.343265,0.196182,17.028960,1.032006,0.002886,0.582581,1.213272,278.339600,0.745283,0.003527,0.072031,-0.013221,-0.035730,1.590503,-0.148219,-0.012312,-0.317902,-0.203959,1.516713,-0.206103,1.132170,-0.307325
bfk.us,Stocks,3201,0.337994,0.010749,28.840994,2.124518,0.047813,0.367682,0.084089,22.124863,0.494837,0.000937,0.455204,0.635044,84.629260,0.579761,0.005936,0.062214,-0.014775,-0.060710,-1.659240,-0.013598,-0.012313,-0.294539,-0.246712,0.282014,-0.913083,-0.297579,-0.258006
