ticker,type,data_points,daily_return_fractal_dimension,daily_return_std_dev,daily_return_kurtosis,daily_return_ki_resonance_score,daily_return_fundamental_freq,volatility_fractal_dimension,volatility_std_dev,volatility_kurtosis,volatility_ki_resonance_score,volatility_fundamental_freq,normalized_volume_fractal_dimension,normalized_volume_std_dev,normalized_volume_kurtosis,normalized_volume_ki_resonance_score,normalized_volume_fundamental_freq
vgk.us,ETFs,3192,0.20495932232239605,0.015759623710751097,12.153571027780465,0.0,0.43152616734565963,0.39266454540768886,0.3816147667404911,31.140592280257547,0.0,0.003132832080200501,0.3634665902094515,0.7166760319066215,23.667482178887337,0.8163277107755345,0.003446115288220551
vglt.us,ETFs,1990,0.16566456297972412,0.007860063275753422,4.21856854220497,0.0,0.4665661136249371,0.34094530869920864,0.3116721127990621,29.449268961297772,0.0,0.0010050251256281408,0.38841768873620075,1.913180837025097,51.145698811866026,0.0,0.008040201005025126
vgsh.us,ETFs,2006,0.15250146723267763,0.0006451974521047049,5.441779330525239,0.850904718068825,0.4708229426433915,0.8048250077088026,0.36186113418435734,1285.3128377956118,0.0,0.008973080757726818,0.4143740439025032,1.341732516785312,69.96866875331467,0.0,0.007976071784646061
vgt.us,ETFs,3201,0.2192548699341464,0.012820559136729137,9.419530037422225,0.812550782182714,0.2984375,0.5568714192591075,0.6961047411037734,318.81046732841395,0.0,0.0006248047485160887,0.38986693017049984,0.855709969879104,69.71709919090145,0.0,0.009059668853483286
vht.us,ETFs,3201,0.3357678827644407,0.010463048945299218,12.760172662364278,0.0,0.335625,0.6795772829239871,1.0256138183590313,699.8145733450697,0.0,0.0006248047485160887,0.47694099793075456,0.8819292351675447,122.05973729868563,0.0,0.005935645110902842
vidi.us,ETFs,1011,0.22112347415311362,0.00926518841329425,6.633127582196109,0.0,0.15544554455445544,0.4446060176090876,0.1578974242300591,402.2998746677743,0.0,0.3264094955489614,0.35881026551936074,1.3753236161730327,48.45105908572297,0.0,0.003956478733926805
vig.us,ETFs,2907,0.16576254263031512,0.01072402924362979,12.967186343176179,0.0,0.2983482450103235,0.6886032282164141,0.6329542381144128,980.3147971371777,0.0,0.0006879944960440316,0.5074055310396877,1.0903533381676966,266.2194325239851,0.6365520976807366,0.004471964224286205
viix.us,ETFs,1715,0.21937474601501342,0.040018034318144484,6.688267694717461,0.9236630675857554,0.30046674445740956,0.3537421900243781,73.85335522930994,19.272532138460022,0.0,0.00641399416909621,0.3717519336905386,1.1981100141091403,29.200999387170107,0.4442542760318238,0.004664723032069971
viiz.us,ETFs,1198,0.20170171274543836,0.022993467723711813,8.949537035319207,0.0,0.0985797827903091,0.3920989676165265,0.4888325899245922,41.13693577452054,0.0,0.0025041736227045075,0.35528340052147644,1.8388746081159753,31.30166179595984,0.6722963445837621,0.007512520868113523
viog.us,ETFs,1753,0.18856692535473582,0.011155779959171932,6.090364752322707,0.7123488357601859,0.30079908675799083,0.3816485291205312,0.6611996140140174,34.83316435798109,0.0,0.0022818026240730175,0.31210001456242004,1.0615324820489518,24.116485744713728,0.0,0.0039931545921277805
vioo.us,ETFs,1777,0.14386147204230482,0.011163055653085788,5.473991434752059,0.0,0.16948198198198197,0.35379467905323636,0.6097013777952284,20.27675082769166,0.6809333372862575,0.002813731007315701,0.3956038756911496,1.401864364078122,62.607665292081634,0.0,0.009003939223410242
viov.us,ETFs,1720,0.176971721061642,0.011665626341278056,6.880420502589613,0.8010444827204375,0.16928446771378708,0.646587947292205,1.026086724000474,892.8762943215532,0.0,0.002325581395348837,0.5362251481067676,1.6049503177329212,212.21661272328072,0.0,0.0011627906976744186
vis.us,ETFs,3200,0.14357145936485127,0.013506039848167022,9.545727341172487,0.0,0.24820256330103155,0.7320006328759728,1.2184544566914073,1249.2210342994006,0.0,0.000625,0.3960471730110244,1.2154661532594917,64.77917504687616,1.4405548202870906,0.0065625
vixm.us,ETFs,1723,0.15782715276190346,0.019134570941085817,6.22135492302099,2.6401718654456783,0.15563298490127758,0.3570927321076973,2.8308346972531293,14.928147971609134,0.0,0.003482298316889147,0.5712479688058211,1.7896086674570781,301.1523586640196,0.0,0.006384213580963436
vixy.us,ETFs,1723,0.22243439234164245,0.03991696950407278,6.6811101429998425,0.9975886162721491,0.30023228803716606,0.3436792326110666,157.86607053941697,16.9902060604593,0.0,0.006384213580963436,0.28647147578699206,0.8634672757554891,11.82539996473548,0.36306335744053786,0.0046430644225188625
vlu.us,ETFs,581,0.13409222913296076,0.011519898343012208,6.471966095255836,0.0,0.4051724137931034,0.2658023440480864,0.5198019722888663,43.495549798105934,0.0,0.22891566265060243,0.3606092659821284,2.533903705177194,67.67054177630817,0.0,0.008605851979345956
vlue.us,ETFs,1068,0.15525030018492553,0.008441521433768846,5.440009033781275,0.0,0.1696344892221181,0.4569618945355297,0.38471983824027917,231.03417490793237,0.0,0.0028089887640449437,0.4129148699290145,3.6275605720626047,89.55697446742805,0.0,0.015917602996254682
vmbs.us,ETFs,2005,0.18895660286572644,0.0025382847390585444,209.16659776057278,1.7904972691071581,0.15768463073852293,0.4474095637710315,0.13297466376475914,200.73002599059242,0.0,0.000997506234413965,0.5007602576507892,1.5395620514700448,205.97902806067592,0.8382219633544451,0.006483790523690773
vnm.us,ETFs,2076,0.15310037105078964,0.016339134541442462,4.734835392610754,0.0,0.18650602409638553,0.3982852523396391,0.21664598455880577,44.427530711999566,0.0,0.006262042389210019,0.3555555519795893,0.8012405627227223,18.52260606306894,0.4168630434367451,0.0038535645472061657
vnq.us,ETFs,3201,0.18054514558986923,0.020437426503612712,17.620617173772114,0.8723554277698127,0.2984375,0.35091966527268564,0.594907910363818,17.585195233474185,0.0,0.0006248047485160887,0.5103515628127334,0.9417485303472485,208.64141600311848,0.0,0.0078100593564511085
vnqi.us,ETFs,1759,0.1599641567441615,0.010444828901768783,8.364269665534472,1.4881031023566402,0.3003412969283276,0.3477129345525028,0.2116047124737347,22.623529270362617,0.0,0.0017055144968732233,0.5786797910201074,1.5873917474740535,470.9048794030311,0.0,0.010801591813530414
vo.us,ETFs,3201,0.13834212007083987,0.013384004319236361,12.066652736690113,0.0,0.2984375,0.6511531284739441,0.86641812215729,875.2804829689842,0.0,0.0006248047485160887,0.5802288123155009,1.3908608766321602,344.0788797236514,1.7064022920456694,0.008747266479225241
voe.us,ETFs,2824,0.14168011509361128,0.013972254954257749,11.949454088901854,0.8390976406910071,0.29826425788168615,0.5340790066818142,0.6034617037532383,389.66842720065904,0.0,0.0010623229461756375,0.519577087285657,1.1363077465211477,265.49309549619807,0.70397542350588,0.008852691218130312
vone.us,ETFs,1748,0.18619424575779445,0.009003304285489781,8.226093460602474,1.7025512751716043,0.3005151688609044,0.35775458447584396,0.4107782964206664,17.470478557762465,0.7806617316771741,0.002860411899313501,0.47783627017927655,1.8456263964659352,125.01600869309772,0.6844778991864942,0.036041189931350116
vong.us,ETFs,1755,0.1549897808859921,0.009056982731625824,7.806377360562547,3.343013175400167,0.30045610034207526,0.42967535289771047,0.506594030560386,112.97087400606553,0.959859100896677,0.0028490028490028487,0.5335479288640884,2.3980322723871277,154.12306588836867,0.0,0.003988603988603988
vonv.us,ETFs,1742,0.17223273079814774,0.009161576364973058,9.127109557360344,0.8026851809162635,0.09304997128087306,0.4249328401722357,0.40985921653798707,101.38796225359587,0.6893390088177879,0.0028702640642939152,0.5179750751351652,1.9651376976470651,170.73517344741458,0.0,0.0028702640642939152
voo.us,ETFs,1804,0.20775442143818657,0.008906909219184992,7.748981160817158,0.9033091085058468,0.30061009428729896,0.3364945443781809,0.8078514677229548,19.62175138097396,0.0,0.0027716186252771616,0.36548567414522687,0.7987486469759988,31.07785473998111,1.293683987808382,0.006097560975609756
voog.us,ETFs,1804,0.14903306900623034,0.008855519581692369,7.191188870944928,0.8262141175334811,0.1552967276760954,0.44852182928712186,0.5957006113945482,143.8998799691644,0.0,0.0027716186252771616,0.3924443945761474,0.9718157220619336,72.67298306947914,0.0,0.003880266075388027
voov.us,ETFs,1793,0.19636736501813967,0.008858925731741829,6.804797701284648,1.584116628028917,0.09319196428571427,0.4888282385708829,0.4784536968481541,244.40484672499502,0.0,0.0027886224205242614,0.44534136150407316,1.2437960029033732,75.15737148693628,0.0,0.008923591745677636
vot.us,ETFs,2824,0.1857998392575121,0.014253739344403655,12.086079509218939,0.9229687854786489,0.29826425788168615,0.4746035300056614,0.6046749617299575,141.7429670313502,0.0,0.0010623229461756375,0.5278331543204771,1.2177301578882316,274.7153003950827,0.0,0.008852691218130312
vox.us,ETFs,3196,0.33922288703101494,0.012536623769831546,14.215826206492318,0.0,0.1245696400625978,0.5349347569242714,0.6394357247066802,356.3650271145078,0.0,0.0006257822277847309,0.5181123114639694,1.766038294893389,167.51551090597795,0.0,0.007822277847309137
vpl.us,ETFs,3192,0.28498350323454436,0.013489304343181208,15.057658865461843,2.6282407272940604,0.3086806643685365,0.3971412611933132,0.43386884006698495,52.82913173445264,0.0,0.0015664160401002505,0.3521490217420393,0.8486357047014824,27.89505938591659,0.6709862978002866,0.0043859649122807015
vpu.us,ETFs,3201,0.3191854268165229,0.011022155757028416,15.646308353201297,0.0,0.2275,0.3954962915918362,0.5725219055218213,24.58396880184659,0.0,0.0006248047485160887,0.6183576473578071,1.575674201303209,387.8400161816915,0.6725063631831696,0.009059668853483286
vqt.us,ETFs,1735,0.24704372421064094,0.005428960291177167,9.883710462226306,0.0,0.0530565167243368,0.4474445074933801,0.7271337101431066,119.17042141314691,0.0,0.0011527377521613833,0.45321615551932487,2.3464684979498447,77.26872826079159,0.0,0.0023054755043227667
